SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,266,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_VARNAME,P_ERA
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Precipitation, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_HEIGHT,42
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_MODEL,RAIN-TipBucGauge
CL-SDF,267,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_DEFINITION,Precipitation consolidated from P_F_MDS and P_ERA. Average from half-hourly data
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_HEIGHT,42
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_MODEL,RAIN-TipBucGauge
CL-SDF,268,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
CL-SDF,269,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F_QC
CL-SDF,269,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,269,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for P_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,269,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_ERA
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Wind speed, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_HEIGHT,42
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3A
CL-SDF,270,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_F
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_DEFINITION,Wind speed consolidated from WS_F_MDS and WS_ERA. Average from half-hourly data
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_HEIGHT,42
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3A
CL-SDF,271,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
CL-SDF,272,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_F_QC
CL-SDF,272,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,272,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for WS_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,272,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,273,GRP_VAR_INFO,VAR_INFO_VARNAME,USTAR
CL-SDF,273,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,273,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Friction velocity, average from half-hourly data (only days with more than 50% records available)"
CL-SDF,273,GRP_VAR_INFO,VAR_INFO_HEIGHT,42
