SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,266,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,266,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,266,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_ERA
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.50
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3. [RH] GA_OP-LI-COR LI-7500
AR-CCg,267,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_DEFINITION,Vapor Pressure Deficit consolidated from VPD_F_MDS and VPD_ERA. Average from half-hourly data
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.50
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3. [RH] GA_OP-LI-COR LI-7500
AR-CCg,268,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
AR-CCg,269,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_QC
AR-CCg,269,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,269,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,269,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_ERA
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Atmospheric pressure, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_MODEL,GA_OP-LI-COR LI-7500
AR-CCg,270,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_DEFINITION,Atmospheric pressure consolidated from PA_F_MDS and PA_ERA. Average from half-hourly data
